formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((log(abs(mch)+1)) * ((mcv**2))) / (abs(hct)+1e-6),0.5757,0.0158,0.0126,0.5733,0.0247,0.0581,0.0136,0.0128,0.012,3
((log(abs(rbc)+1)) + (log(abs(hct)+1))) / (abs(sqrt(abs(mcv)))+1e-6),0.5768,0.0158,0.0128,0.6033,0.0251,0.059,0.0127,0.0128,0.0119,3
(((((rdw) + (log(abs(wbc)+1))) + ((plt**2))) * ((mch**2))) / (abs((hct**2))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6),0.6064,0.0158,0.0137,0.6333,0.0267,0.0629,0.0187,0.0146,0.0121,6
((((((mchc) * ((plt**2))) * ((mch**2))) / (abs(log(abs(hgb)+1))+1e-6)) * (sqrt(abs(hct)))) / (abs((rbc**2))+1e-6)) - (mcv),0.6113,0.0158,0.0147,0.5333,0.0285,0.0661,0.0194,0.0149,0.0124,7
((((rdw) + (hct)) + (sqrt(abs(wbc)))) / (abs(log(abs(plt)+1))+1e-6)) - (sqrt(abs(hgb))),0.5822,0.0158,0.0136,0.5733,0.0266,0.0621,0.0162,0.0142,0.0114,5
((log(abs(hgb)+1)) - (rbc)) / (abs((mchc**2))+1e-6),0.5889,0.0158,0.0134,0.53,0.0261,0.0607,0.0133,0.0133,0.0122,3
(((((log(abs(mchc)+1)) - (log(abs(mch)+1))) - (hgb)) / (abs(sqrt(abs(plt)))+1e-6)) + (mcv)) - (hct),0.5728,0.0157,0.0125,0.5367,0.0244,0.057,0.0138,0.0124,0.0118,6
((((mch**2)) / (abs(rbc)+1e-6)) + (wbc)) + (sqrt(abs(hct))),0.5734,0.0157,0.0129,0.4367,0.0251,0.0577,0.0149,0.0125,0.0119,4
(((((((hct) + (plt)) / (abs(sqrt(abs(hgb)))+1e-6)) - ((rbc**2))) * ((rdw**2))) + (wbc)) * ((mchc**2))) + (log(abs(mch)+1)),0.6327,0.0157,0.0147,0.62,0.0287,0.067,0.0184,0.0164,0.0137,8
(((((((wbc) - (mch)) * (log(abs(hct)+1))) - ((rbc**2))) * (rdw)) * (mchc)) + (log(abs(mcv)+1))) * (sqrt(abs(plt))),0.5971,0.0157,0.0141,0.5567,0.0275,0.0639,0.0196,0.0148,0.0116,8
((mcv**2)) / (abs(hct)+1e-6),0.5768,0.0157,0.0129,0.6067,0.0252,0.0592,0.0131,0.0129,0.012,2
(rbc) - (sqrt(abs(mch))),0.5864,0.0157,0.0134,0.5933,0.0262,0.0615,0.0139,0.0134,0.0121,2
(mcv) / (abs(sqrt(abs(hct)))+1e-6),0.5768,0.0157,0.0129,0.6067,0.0252,0.0592,0.0131,0.0129,0.012,2
((((((((sqrt(abs(hgb))) - (log(abs(mch)+1))) - (mchc)) * (log(abs(mcv)+1))) * (sqrt(abs(plt)))) / (abs((rbc**2))+1e-6)) * (sqrt(abs(rdw)))) / (abs(log(abs(hct)+1))+1e-6)) + (wbc),0.621,0.0157,0.0149,0.6767,0.0291,0.0683,0.0162,0.0151,0.0133,9
((((rbc) / (abs(log(abs(wbc)+1))+1e-6)) * (log(abs(hgb)+1))) - (sqrt(abs(mch)))) / (abs(log(abs(rdw)+1))+1e-6),0.5586,0.0157,0.0121,0.6967,0.0238,0.0565,0.0119,0.0123,0.0115,5
(((((mcv**2)) * (log(abs(rbc)+1))) / (abs(hct)+1e-6)) * (sqrt(abs(plt)))) * (sqrt(abs(mch))),0.6065,0.0157,0.0135,0.5533,0.0263,0.0613,0.0201,0.0147,0.0123,5
(((mch) / (abs(log(abs(mcv)+1))+1e-6)) / (abs((wbc**2))+1e-6)) + (sqrt(abs(rbc))),0.5627,0.0157,0.0125,0.5533,0.0245,0.0574,0.0127,0.0124,0.0116,4
((((((((log(abs(mch)+1)) + (mcv)) * (rdw)) - ((hgb**2))) - ((plt**2))) / (abs((rbc**2))+1e-6)) * ((mchc**2))) / (abs(sqrt(abs(wbc)))+1e-6)) * (hct),0.6014,0.0157,0.0151,0.51,0.0293,0.0674,0.0177,0.0151,0.0122,9
((rbc) / (abs(log(abs(rdw)+1))+1e-6)) - (log(abs(plt)+1)),0.6166,0.0157,0.0147,0.59,0.0287,0.0668,0.0173,0.0159,0.0128,3
((((((((mchc**2)) - (rdw)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs((hgb**2))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) + (sqrt(abs(plt)))) + ((mcv**2))) / (abs(hct)+1e-6),0.577,0.0157,0.0129,0.6033,0.0253,0.0595,0.0132,0.0128,0.012,8
((plt) / (abs((rbc**2))+1e-6)) * ((rdw**2)),0.6338,0.0157,0.0153,0.6867,0.0299,0.0702,0.017,0.0165,0.0137,3
((mch) / (abs(sqrt(abs(rbc)))+1e-6)) - (log(abs(hct)+1)),0.5781,0.0157,0.0129,0.4533,0.0251,0.0579,0.0151,0.0126,0.0118,3
(((sqrt(abs(plt))) - ((rbc**2))) - (log(abs(rdw)+1))) * (log(abs(hgb)+1)),0.6135,0.0157,0.0148,0.5833,0.0288,0.0671,0.0159,0.0148,0.0131,4
((((((((sqrt(abs(mch))) * (sqrt(abs(hct)))) / (abs(mchc)+1e-6)) * (sqrt(abs(rdw)))) + (plt)) / (abs(rbc)+1e-6)) - (log(abs(hgb)+1))) + (log(abs(mcv)+1))) / (abs(sqrt(abs(wbc)))+1e-6),0.5998,0.0157,0.0136,0.5967,0.0265,0.0621,0.016,0.0146,0.0124,9
((((mchc**2)) / (abs(sqrt(abs(hct)))+1e-6)) + (plt)) / (abs(sqrt(abs(rbc)))+1e-6),0.6103,0.0157,0.0138,0.6467,0.0271,0.0637,0.018,0.0154,0.0124,4
((hct) / (abs((rbc**2))+1e-6)) / (abs(mch)+1e-6),0.5764,0.0157,0.0121,0.7767,0.0238,0.0568,0.0121,0.0125,0.0121,3
((((((sqrt(abs(mch))) - (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6)) - (sqrt(abs(rbc)))) / (abs(plt)+1e-6)) * (sqrt(abs(wbc)))) / (abs(mcv)+1e-6),0.5988,0.0157,0.0146,0.5167,0.0285,0.0658,0.0179,0.0148,0.0119,7
((((((((sqrt(abs(hgb))) / (abs(rdw)+1e-6)) * (log(abs(plt)+1))) + ((rbc**2))) - (log(abs(hct)+1))) * (mcv)) * ((mchc**2))) * (log(abs(wbc)+1))) * ((mch**2)),0.558,0.0156,0.0119,0.6967,0.0234,0.0557,0.0112,0.0126,0.012,9
(((((((mchc**2)) + (log(abs(hct)+1))) * (plt)) - (log(abs(mcv)+1))) / (abs(log(abs(rbc)+1))+1e-6)) - (log(abs(mch)+1))) / (abs(sqrt(abs(wbc)))+1e-6),0.5941,0.0156,0.0136,0.52,0.0264,0.0614,0.0173,0.014,0.0123,7
(((((((mcv**2)) * (mchc)) + ((rbc**2))) + ((wbc**2))) / (abs(hgb)+1e-6)) + (log(abs(rdw)+1))) * (sqrt(abs(plt))),0.6099,0.0156,0.0143,0.6033,0.028,0.0654,0.0172,0.015,0.0126,7
(((((mcv**2)) + (log(abs(rdw)+1))) + (log(abs(mch)+1))) / (abs(log(abs(hct)+1))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6),0.565,0.0156,0.0124,0.5033,0.0242,0.0563,0.013,0.0126,0.0119,5
((((((((mcv**2)) + (hgb)) / (abs(sqrt(abs(hct)))+1e-6)) - (sqrt(abs(mch)))) + (sqrt(abs(plt)))) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + (sqrt(abs(wbc))),0.5694,0.0156,0.0126,0.5567,0.0247,0.0579,0.0126,0.0127,0.0118,8
(((((((sqrt(abs(plt))) - ((wbc**2))) + (log(abs(mch)+1))) - (sqrt(abs(rbc)))) + ((mcv**2))) / (abs(log(abs(hgb)+1))+1e-6)) - (log(abs(rdw)+1))) / (abs(sqrt(abs(hct)))+1e-6),0.5722,0.0156,0.0125,0.61,0.0244,0.0576,0.0127,0.0132,0.0118,8
(log(abs(hgb)+1)) / (abs(mch)+1e-6),0.5742,0.0156,0.0124,0.5933,0.0243,0.0572,0.0152,0.0124,0.0116,2
((log(abs(hct)+1)) / (abs(hgb)+1e-6)) * (sqrt(abs(mchc))),0.5732,0.0156,0.0126,0.66,0.0247,0.0585,0.0127,0.0123,0.0123,3
(((log(abs(hgb)+1)) + (sqrt(abs(rdw)))) - (mcv)) + (hct),0.5693,0.0156,0.0125,0.5167,0.0244,0.0569,0.0133,0.0123,0.0119,4
(((((((hgb) * (sqrt(abs(mcv)))) / (abs((hct**2))+1e-6)) / (abs((rbc**2))+1e-6)) + (plt)) + ((rdw**2))) - (wbc)) * (mch),0.6327,0.0156,0.0161,0.6133,0.0313,0.0727,0.0178,0.0168,0.0136,8
(((((((mch**2)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs((mchc**2))+1e-6)) * ((plt**2))) - (log(abs(rbc)+1))) / (abs((hct**2))+1e-6)) - (sqrt(abs(rdw))),0.6009,0.0156,0.0149,0.5233,0.029,0.0669,0.0172,0.0151,0.012,7
((((((((plt) / (abs(sqrt(abs(hgb)))+1e-6)) * (rdw)) * (mch)) - (sqrt(abs(rbc)))) * (sqrt(abs(mchc)))) - (wbc)) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(hct)+1))+1e-6),0.6191,0.0156,0.0154,0.5667,0.03,0.0694,0.0179,0.0158,0.013,9
(((((log(abs(mcv)+1)) / (abs((hgb**2))+1e-6)) * ((mch**2))) * (plt)) / (abs(log(abs(rbc)+1))+1e-6)) - (sqrt(abs(wbc))),0.6113,0.0156,0.0147,0.5933,0.0286,0.0668,0.0164,0.0151,0.0123,6
(((((((mcv**2)) / (abs((rdw**2))+1e-6)) + (plt)) * (sqrt(abs(hct)))) * ((mch**2))) / (abs((rbc**2))+1e-6)) / (abs(hgb)+1e-6),0.6069,0.0156,0.0145,0.5467,0.0283,0.0656,0.0167,0.0143,0.0126,7
((((((((wbc) + (log(abs(mch)+1))) / (abs(log(abs(hct)+1))+1e-6)) - ((rdw**2))) / (abs(sqrt(abs(rbc)))+1e-6)) * (log(abs(hgb)+1))) - ((mchc**2))) - (plt)) - (sqrt(abs(mcv))),0.6321,0.0156,0.0152,0.6633,0.0297,0.0696,0.0184,0.0169,0.0134,9
(((((((hct) + ((mch**2))) * (sqrt(abs(mchc)))) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rdw)+1))) / (abs(hgb)+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) * ((plt**2)),0.6034,0.0156,0.0156,0.4433,0.0302,0.0685,0.0173,0.0153,0.0124,8
((((((sqrt(abs(hct))) + (log(abs(mchc)+1))) + (sqrt(abs(wbc)))) / (abs((mch**2))+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) + (sqrt(abs(plt)))) - ((rbc**2)),0.6143,0.0156,0.0149,0.5767,0.029,0.0675,0.0151,0.0149,0.0131,7
((((((((mchc) * ((mch**2))) / (abs(sqrt(abs(rdw)))+1e-6)) * (plt)) / (abs(rbc)+1e-6)) + (sqrt(abs(hct)))) + ((wbc**2))) / (abs((hgb**2))+1e-6)) + (mcv),0.6062,0.0156,0.0142,0.64,0.0278,0.0652,0.0159,0.0152,0.0124,9
(sqrt(abs(rbc))) / (abs(mch)+1e-6),0.5752,0.0156,0.0123,0.5833,0.024,0.0566,0.0153,0.0124,0.0116,2
(((plt) + ((mch**2))) / (abs(hct)+1e-6)) * ((mchc**2)),0.6077,0.0156,0.0138,0.63,0.0271,0.0635,0.0177,0.0146,0.0123,4
(((((rdw) + (log(abs(mch)+1))) - (log(abs(wbc)+1))) * (sqrt(abs(mcv)))) * ((rbc**2))) + (mchc),0.5569,0.0156,0.0115,0.7367,0.0227,0.0543,0.012,0.0129,0.0116,6
((((((plt) - (log(abs(mcv)+1))) + (hgb)) - (log(abs(rbc)+1))) * (log(abs(mch)+1))) * ((rdw**2))) * ((mchc**2)),0.6261,0.0155,0.0148,0.6367,0.0289,0.0676,0.0174,0.0162,0.0132,7
(log(abs(rbc)+1)) - (log(abs(mch)+1)),0.5805,0.0155,0.0124,0.4767,0.0242,0.0563,0.0148,0.0125,0.0118,2
(((((((hgb**2)) - (mchc)) - (hct)) - (log(abs(plt)+1))) + (sqrt(abs(rdw)))) - (sqrt(abs(mch)))) * (sqrt(abs(rbc))),0.5726,0.0155,0.0124,0.64,0.0244,0.0577,0.0128,0.0122,0.0126,7
((((mch**2)) / (abs(sqrt(abs(rdw)))+1e-6)) + (sqrt(abs(hct)))) / (abs(hgb)+1e-6),0.5564,0.0155,0.0122,0.6067,0.024,0.0565,0.0126,0.0124,0.0114,4
(((log(abs(hgb)+1)) * (log(abs(mcv)+1))) / (abs((hct**2))+1e-6)) * ((rbc**2)),0.5508,0.0155,0.0114,0.57,0.0224,0.0529,0.0113,0.0117,0.0115,4
((mch) * (mcv)) / (abs(rbc)+1e-6),0.5727,0.0155,0.0126,0.5167,0.0245,0.0573,0.0142,0.0127,0.0118,3
((((mcv**2)) * (log(abs(mchc)+1))) - (log(abs(rdw)+1))) / (abs(sqrt(abs(hct)))+1e-6),0.5601,0.0155,0.0115,0.53,0.0226,0.0531,0.0129,0.0121,0.0116,4
((plt) - ((mcv**2))) / (abs(hct)+1e-6),0.5722,0.0155,0.0126,0.5833,0.0246,0.0579,0.0129,0.0128,0.0118,3
(((((wbc) - (mchc)) * (sqrt(abs(plt)))) - (hgb)) + (log(abs(rdw)+1))) / (abs((rbc**2))+1e-6),0.6103,0.0155,0.0151,0.5,0.0292,0.0672,0.017,0.0151,0.0127,6
(((((((((rdw**2)) - (mchc)) / (abs(log(abs(hct)+1))+1e-6)) * (log(abs(hgb)+1))) + ((mch**2))) + (log(abs(mcv)+1))) - (sqrt(abs(wbc)))) * (plt)) / (abs(log(abs(rbc)+1))+1e-6),0.6097,0.0155,0.0141,0.6333,0.0275,0.0645,0.0184,0.0152,0.0121,9
(((((((wbc**2)) - ((plt**2))) + (hgb)) * (sqrt(abs(mch)))) / (abs(log(abs(hct)+1))+1e-6)) * (sqrt(abs(rdw)))) / (abs((rbc**2))+1e-6),0.6101,0.0155,0.0153,0.53,0.0297,0.0684,0.0168,0.0154,0.0125,7
(((((rbc**2)) + ((hgb**2))) - (sqrt(abs(mch)))) / (abs(hct)+1e-6)) / (abs(mcv)+1e-6),0.566,0.0155,0.0125,0.6133,0.0244,0.0576,0.012,0.0121,0.0119,5
((((((log(abs(mchc)+1)) + ((mcv**2))) / (abs(hct)+1e-6)) - (wbc)) - (rdw)) * (sqrt(abs(hgb)))) + (log(abs(mch)+1)),0.5596,0.0155,0.0114,0.6133,0.0223,0.0529,0.0138,0.012,0.0115,7
((((((((hct**2)) / (abs(log(abs(hgb)+1))+1e-6)) + ((wbc**2))) + (rbc)) - (sqrt(abs(mch)))) / (abs((plt**2))+1e-6)) / (abs(mcv)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6),0.597,0.0155,0.0143,0.55,0.0279,0.0649,0.0164,0.0148,0.0121,8
((((((((log(abs(hgb)+1)) * (log(abs(hct)+1))) - (rdw)) + ((plt**2))) * (mch)) / (abs((rbc**2))+1e-6)) - (mcv)) + (sqrt(abs(mchc)))) - (log(abs(wbc)+1)),0.6055,0.0155,0.0143,0.56,0.0279,0.065,0.0176,0.015,0.0121,9
(((((((log(abs(hgb)+1)) - ((mchc**2))) * (plt)) + ((mch**2))) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(rdw)))) + (log(abs(hct)+1))) + (log(abs(wbc)+1)),0.6112,0.0155,0.0158,0.51,0.0307,0.0703,0.0185,0.0156,0.0123,8
(((log(abs(mcv)+1)) / (abs(wbc)+1e-6)) - (log(abs(hct)+1))) / (abs(rbc)+1e-6),0.558,0.0155,0.0123,0.4,0.024,0.0549,0.012,0.0122,0.0117,4
(((((((log(abs(mchc)+1)) + (sqrt(abs(plt)))) + (log(abs(hgb)+1))) / (abs(hct)+1e-6)) + ((rbc**2))) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) * (log(abs(rdw)+1)),0.5616,0.0155,0.0121,0.6067,0.0238,0.0562,0.0119,0.0128,0.0117,8
(((((plt) - (rbc)) / (abs(sqrt(abs(hgb)))+1e-6)) * ((mch**2))) + (log(abs(mcv)+1))) + (log(abs(hct)+1)),0.6038,0.0155,0.0139,0.5767,0.0271,0.0632,0.0178,0.0148,0.012,6
(((hct) + (log(abs(mchc)+1))) * (mcv)) / (abs((rbc**2))+1e-6),0.5718,0.0155,0.0129,0.5267,0.0253,0.0589,0.0128,0.0128,0.0121,4
((((((((sqrt(abs(mcv))) / (abs((plt**2))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) - (sqrt(abs(wbc)))) + (mchc)) + (rdw)) / (abs(rbc)+1e-6)) * (sqrt(abs(hct)))) + (sqrt(abs(mch))),0.6106,0.0155,0.0137,0.5933,0.0268,0.0627,0.0154,0.014,0.0128,9
(((((plt) + (sqrt(abs(rdw)))) * (mcv)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) - ((hct**2)),0.6037,0.0155,0.0156,0.45,0.0301,0.0683,0.0166,0.0153,0.0124,6
((((((sqrt(abs(mcv))) + (log(abs(rdw)+1))) * (sqrt(abs(mch)))) / (abs(sqrt(abs(plt)))+1e-6)) + (rbc)) * (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6),0.603,0.0155,0.0149,0.5767,0.0291,0.0676,0.0171,0.0151,0.0123,7
((((((((sqrt(abs(plt))) * ((rdw**2))) / (abs(sqrt(abs(hct)))+1e-6)) + (mcv)) * (mch)) + (sqrt(abs(mchc)))) + ((rbc**2))) * (hgb)) - (wbc),0.6218,0.0155,0.015,0.6,0.0293,0.0682,0.018,0.0161,0.0126,9
((((((((sqrt(abs(wbc))) * (mch)) * (rdw)) / (abs(log(abs(plt)+1))+1e-6)) + ((hct**2))) * (sqrt(abs(mcv)))) - ((mchc**2))) / (abs((rbc**2))+1e-6)) / (abs(hgb)+1e-6),0.5699,0.0155,0.0121,0.6967,0.0239,0.0567,0.0123,0.0131,0.0119,9
((((((((sqrt(abs(wbc))) + (rbc)) - (mcv)) / (abs(sqrt(abs(mch)))+1e-6)) - (sqrt(abs(plt)))) / (abs(sqrt(abs(rdw)))+1e-6)) - (log(abs(mchc)+1))) / (abs((hgb**2))+1e-6)) * (hct),0.5561,0.0155,0.0118,0.6767,0.0233,0.0553,0.0117,0.0124,0.0115,9
(((((sqrt(abs(plt))) - (rbc)) * ((mch**2))) * (sqrt(abs(mchc)))) + (log(abs(rdw)+1))) - (hct),0.6122,0.0155,0.0138,0.6533,0.0269,0.0634,0.0186,0.0146,0.0123,6
(((log(abs(mchc)+1)) * (sqrt(abs(mch)))) / (abs(sqrt(abs(hgb)))+1e-6)) * (sqrt(abs(plt))),0.6028,0.0154,0.0144,0.57,0.0281,0.0653,0.0172,0.0145,0.012,4
(((((((sqrt(abs(rdw))) + (mcv)) + ((rbc**2))) / (abs(sqrt(abs(hgb)))+1e-6)) - ((hct**2))) - (mch)) * (log(abs(wbc)+1))) / (abs(plt)+1e-6),0.6014,0.0154,0.0145,0.59,0.0283,0.0661,0.0167,0.0152,0.0124,8
((((((((log(abs(mch)+1)) + ((hgb**2))) / (abs(hct)+1e-6)) * ((wbc**2))) - (plt)) + (sqrt(abs(mcv)))) + (rdw)) - ((mchc**2))) + (sqrt(abs(rbc))),0.5733,0.0154,0.0146,0.4733,0.0283,0.0648,0.0167,0.013,0.0114,9
((((((((log(abs(hct)+1)) * (mchc)) + (log(abs(wbc)+1))) - ((rbc**2))) - (hgb)) * (sqrt(abs(mch)))) * (log(abs(mcv)+1))) + ((rdw**2))) * (sqrt(abs(plt))),0.6098,0.0154,0.0144,0.58,0.028,0.0654,0.0182,0.0154,0.0124,9
(((((((mch**2)) / (abs(mchc)+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) - (hgb)) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(plt)+1e-6),0.594,0.0154,0.0145,0.51,0.0282,0.065,0.016,0.0147,0.0118,7
((((((mch) * (rdw)) / (abs(mcv)+1e-6)) + ((plt**2))) / (abs(hct)+1e-6)) * (sqrt(abs(hgb)))) / (abs((rbc**2))+1e-6),0.6033,0.0154,0.014,0.5933,0.0274,0.064,0.017,0.0149,0.0121,7
(((log(abs(plt)+1)) + (hct)) + (sqrt(abs(rdw)))) - (mcv),0.5654,0.0154,0.0123,0.51,0.0241,0.0562,0.0128,0.0123,0.0119,4
(((((((rbc**2)) / (abs((rdw**2))+1e-6)) + (log(abs(mchc)+1))) + (sqrt(abs(wbc)))) * (sqrt(abs(hct)))) - (mcv)) - (log(abs(plt)+1)),0.5615,0.0154,0.0125,0.5033,0.0243,0.0567,0.0125,0.0124,0.0114,7
((((((mcv**2)) + (rbc)) + (sqrt(abs(hgb)))) - (log(abs(mchc)+1))) / (abs(sqrt(abs(hct)))+1e-6)) * (sqrt(abs(mch))),0.555,0.0154,0.0114,0.4833,0.0223,0.0522,0.0135,0.0115,0.0114,6
(((((log(abs(hct)+1)) * ((mcv**2))) - (sqrt(abs(rbc)))) + ((mch**2))) / (abs((hgb**2))+1e-6)) + ((mchc**2)),0.5701,0.0154,0.0127,0.62,0.0249,0.0586,0.0138,0.0128,0.0118,6
((((((log(abs(hct)+1)) + (log(abs(rdw)+1))) / (abs(hgb)+1e-6)) * (plt)) * (log(abs(mch)+1))) - ((rbc**2))) * ((mchc**2)),0.6045,0.0154,0.0138,0.6,0.0271,0.0634,0.0179,0.0152,0.0121,7
((sqrt(abs(rbc))) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(mch)+1))+1e-6),0.5759,0.0154,0.0126,0.59,0.0247,0.058,0.0135,0.013,0.012,3
(((((plt) + ((mch**2))) * (sqrt(abs(rbc)))) / (abs((hct**2))+1e-6)) + (sqrt(abs(hgb)))) + (log(abs(mchc)+1)),0.5953,0.0154,0.0128,0.6133,0.025,0.0589,0.0172,0.0142,0.0119,6
((((((sqrt(abs(rdw))) + (log(abs(rbc)+1))) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(mch)+1))) - ((hct**2))) / (abs(plt)+1e-6)) / (abs(mchc)+1e-6),0.6013,0.0154,0.0148,0.55,0.0289,0.0669,0.0184,0.0151,0.0122,7
((((((((sqrt(abs(hgb))) - (mchc)) - (mch)) - (wbc)) * (sqrt(abs(plt)))) * (sqrt(abs(mcv)))) * (rdw)) + (sqrt(abs(rbc)))) / (abs(hct)+1e-6),0.6284,0.0154,0.0144,0.6967,0.0282,0.0664,0.018,0.0159,0.0133,9
((((((((mch) * ((wbc**2))) * ((hgb**2))) - ((plt**2))) / (abs(log(abs(rbc)+1))+1e-6)) * ((mcv**2))) * (log(abs(mchc)+1))) / (abs((rdw**2))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6),0.5524,0.0154,0.0114,0.47,0.0224,0.0522,0.014,0.012,0.0113,9
((((((log(abs(rbc)+1)) / (abs(rdw)+1e-6)) + (mch)) / (abs((plt**2))+1e-6)) + (hct)) - ((hgb**2))) + (mchc),0.569,0.0154,0.0127,0.7033,0.025,0.0594,0.0124,0.0122,0.0124,7
((sqrt(abs(mch))) - (log(abs(wbc)+1))) * (sqrt(abs(plt))),0.588,0.0154,0.0142,0.47,0.0275,0.0632,0.0169,0.0138,0.0118,3
((sqrt(abs(hgb))) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(mch)+1e-6),0.5299,0.0154,0.0123,0.16,0.0229,0.0471,0.0121,0.011,0.0107,3
(((((((wbc) - (mchc)) - (sqrt(abs(rdw)))) - (log(abs(hgb)+1))) * ((mcv**2))) / (abs(log(abs(hct)+1))+1e-6)) + (sqrt(abs(rbc)))) + ((mch**2)),0.5487,0.0154,0.0119,0.52,0.0233,0.0546,0.0137,0.012,0.0109,8
(log(abs(plt)+1)) - (rbc),0.6124,0.0154,0.0151,0.5733,0.0295,0.0684,0.0152,0.015,0.0128,2
((((((mcv) * (sqrt(abs(plt)))) - (log(abs(mchc)+1))) * (sqrt(abs(mch)))) - ((wbc**2))) + ((hgb**2))) - ((hct**2)),0.6041,0.0154,0.015,0.4967,0.029,0.0667,0.0178,0.0145,0.0123,7
(((((((((hct**2)) - (log(abs(mchc)+1))) * (mch)) - ((plt**2))) / (abs(rbc)+1e-6)) * (mcv)) / (abs((wbc**2))+1e-6)) * (log(abs(rdw)+1))) - (log(abs(hgb)+1)),0.5889,0.0154,0.0142,0.5067,0.0276,0.0638,0.0167,0.0145,0.0117,9
(((sqrt(abs(hct))) * ((mcv**2))) * (mch)) / (abs((hgb**2))+1e-6),0.5729,0.0154,0.0128,0.6167,0.025,0.059,0.0124,0.0131,0.0116,4
((((((log(abs(hgb)+1)) + ((mcv**2))) * ((plt**2))) * ((rdw**2))) / (abs(rbc)+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) - (log(abs(mch)+1)),0.619,0.0154,0.0154,0.5533,0.03,0.0693,0.0173,0.016,0.0128,7
(((((((log(abs(wbc)+1)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs(rdw)+1e-6)) - ((mcv**2))) * (log(abs(hgb)+1))) / (abs((rbc**2))+1e-6)) + (sqrt(abs(hct))),0.5759,0.0154,0.0132,0.53,0.0258,0.06,0.0136,0.0129,0.0119,8
(((((wbc) + ((rdw**2))) * (log(abs(plt)+1))) + (log(abs(mchc)+1))) / (abs(rbc)+1e-6)) * ((mch**2)),0.6426,0.0154,0.0145,0.6933,0.0284,0.0669,0.0179,0.0163,0.0138,6
((((((sqrt(abs(plt))) + (log(abs(rdw)+1))) * (log(abs(hct)+1))) - (sqrt(abs(mcv)))) - ((rbc**2))) / (abs(log(abs(wbc)+1))+1e-6)) + (sqrt(abs(mch))),0.5966,0.0154,0.0135,0.5867,0.0265,0.062,0.0163,0.0145,0.0123,7
(((((((rbc**2)) + (rdw)) / (abs(sqrt(abs(mcv)))+1e-6)) - (plt)) - (sqrt(abs(hgb)))) / (abs((hct**2))+1e-6)) * (sqrt(abs(mch))),0.6029,0.0154,0.0137,0.6333,0.0267,0.0629,0.0182,0.0152,0.0123,7
(((((rbc) * (mch)) - (log(abs(wbc)+1))) - ((hct**2))) / (abs((mchc**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.603,0.0154,0.0144,0.5967,0.028,0.0655,0.0163,0.0147,0.0123,6
((((((rbc) + (log(abs(rdw)+1))) / (abs(sqrt(abs(mcv)))+1e-6)) - (plt)) / (abs(hgb)+1e-6)) - (log(abs(mchc)+1))) * (mch),0.6022,0.0153,0.0141,0.57,0.0275,0.0641,0.0166,0.0147,0.012,7
((log(abs(mcv)+1)) * ((rbc**2))) / (abs(sqrt(abs(plt)))+1e-6),0.608,0.0153,0.014,0.68,0.0274,0.0645,0.0147,0.0146,0.0127,3
((((rbc) * (wbc)) / (abs((mch**2))+1e-6)) * (hgb)) / (abs(plt)+1e-6),0.6034,0.0153,0.0136,0.53,0.0265,0.0616,0.0169,0.0149,0.0129,5
(sqrt(abs(rbc))) * (log(abs(rdw)+1)),0.5472,0.0153,0.0113,0.7133,0.0222,0.053,0.0111,0.0123,0.0112,2
(((((mch) + ((wbc**2))) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(mchc)+1e-6)) * (rbc)) - (sqrt(abs(plt))),0.5835,0.0153,0.0129,0.5833,0.0253,0.0594,0.0158,0.0134,0.0117,6
