formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((((((hct) + (wbc)) * (sqrt(abs(rbc)))) - (mchc)) - (mcv)) * ((mch**2))) / (abs(log(abs(rdw)+1))+1e-6),0.5333,0.0135,0.0061,0.284,0.0119,0.028,0.0063,0.0058,0.006,7
(log(abs(rbc)+1)) - ((mch**2)),0.527,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,2
(mch) + (sqrt(abs(rbc))),0.5261,0.0135,0.0057,0.3951,0.0113,0.0271,0.0061,0.0059,0.006,2
(((mch**2)) - (log(abs(hgb)+1))) + (rdw),0.5282,0.0135,0.006,0.3889,0.0119,0.0284,0.0063,0.0059,0.006,3
(((((sqrt(abs(mchc))) / (abs((wbc**2))+1e-6)) - (log(abs(plt)+1))) - (rdw)) - (sqrt(abs(mcv)))) - ((mch**2)),0.5282,0.0135,0.0058,0.3951,0.0114,0.0274,0.0063,0.0059,0.006,6
((((((rbc**2)) * (sqrt(abs(plt)))) - (sqrt(abs(rdw)))) / (abs(hct)+1e-6)) - (log(abs(mcv)+1))) + ((mch**2)),0.5271,0.0135,0.0058,0.3889,0.0114,0.0272,0.006,0.0058,0.006,6
(((((mchc) / (abs(hgb)+1e-6)) + (plt)) * (log(abs(rdw)+1))) / (abs((wbc**2))+1e-6)) - ((mch**2)),0.5275,0.0135,0.0057,0.4321,0.0112,0.027,0.0062,0.0058,0.006,6
(((((((sqrt(abs(rdw))) / (abs(sqrt(abs(rbc)))+1e-6)) - (log(abs(hct)+1))) + (mchc)) / (abs(hgb)+1e-6)) + (log(abs(wbc)+1))) / (abs((plt**2))+1e-6)) - ((mch**2)),0.5271,0.0135,0.0058,0.3889,0.0114,0.0272,0.006,0.0058,0.006,8
(((((log(abs(mcv)+1)) - (rdw)) * (log(abs(hct)+1))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) + ((mch**2)),0.5264,0.0135,0.0058,0.3951,0.0114,0.0273,0.006,0.0058,0.006,6
((mch**2)) - (sqrt(abs(hct))),0.5272,0.0135,0.0055,0.4568,0.0109,0.0263,0.0063,0.0059,0.006,2
(mch) + (sqrt(abs(hgb))),0.5258,0.0135,0.006,0.3148,0.0117,0.0278,0.0061,0.0057,0.006,2
((mch**2)) + (log(abs(hct)+1)),0.5264,0.0135,0.0057,0.3889,0.0112,0.0269,0.006,0.0058,0.006,2
(((mcv) + (rdw)) - ((mch**2))) - (sqrt(abs(plt))),0.5287,0.0135,0.0057,0.4198,0.0113,0.0272,0.0065,0.0059,0.006,4
(sqrt(abs(plt))) + ((mch**2)),0.5272,0.0135,0.0059,0.3951,0.0116,0.0277,0.0062,0.0058,0.006,2
((((sqrt(abs(hgb))) / (abs(rbc)+1e-6)) / (abs(hct)+1e-6)) - ((mch**2))) + ((wbc**2)),0.5291,0.0135,0.0064,0.4136,0.0127,0.0303,0.0067,0.0063,0.0058,5
((sqrt(abs(hct))) / (abs(sqrt(abs(hgb)))+1e-6)) - ((mch**2)),0.5278,0.0135,0.006,0.3889,0.0119,0.0284,0.0061,0.0058,0.006,3
((((((sqrt(abs(hgb))) * ((rdw**2))) + (rbc)) / (abs(wbc)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs((hct**2))+1e-6)) - (mch),0.5264,0.0135,0.0058,0.4012,0.0114,0.0274,0.006,0.0058,0.006,7
((mch**2)) + (sqrt(abs(rdw))),0.528,0.0135,0.006,0.3889,0.0117,0.0281,0.0063,0.0059,0.006,2
(sqrt(abs(mchc))) + ((mch**2)),0.528,0.0135,0.006,0.3889,0.0119,0.0284,0.0062,0.0058,0.006,2
((((((((log(abs(hct)+1)) - (sqrt(abs(hgb)))) * ((rbc**2))) + (sqrt(abs(mchc)))) + (sqrt(abs(mcv)))) - (log(abs(plt)+1))) - (log(abs(wbc)+1))) * (log(abs(rdw)+1))) + ((mch**2)),0.5275,0.0135,0.0054,0.4321,0.0107,0.0258,0.0063,0.0058,0.0061,9
(((sqrt(abs(mch))) - ((hgb**2))) + (mcv)) - (log(abs(mchc)+1)),0.5134,0.0135,0.0055,1.0,0.011,0.0271,0.0056,0.0059,0.0055,4
(((log(abs(wbc)+1)) * (log(abs(mcv)+1))) + ((mch**2))) + (mchc),0.5274,0.0135,0.0057,0.3951,0.0113,0.0271,0.0061,0.0058,0.006,4
(((sqrt(abs(mchc))) / (abs(sqrt(abs(rbc)))+1e-6)) - (mcv)) + ((hgb**2)),0.5129,0.0135,0.0055,1.0,0.011,0.0271,0.0056,0.0059,0.0055,4
(((((((sqrt(abs(wbc))) + (sqrt(abs(rbc)))) * ((mchc**2))) + (log(abs(hgb)+1))) - (plt)) / (abs(mcv)+1e-6)) / (abs((rdw**2))+1e-6)) - ((mch**2)),0.5272,0.0135,0.006,0.3889,0.0117,0.0281,0.0062,0.0059,0.0061,8
(log(abs(rdw)+1)) - ((mch**2)),0.5255,0.0135,0.0058,0.3827,0.0115,0.0275,0.006,0.0058,0.006,2
((log(abs(hgb)+1)) - (sqrt(abs(hct)))) + ((mch**2)),0.5273,0.0135,0.0055,0.4568,0.0109,0.0263,0.0063,0.0059,0.006,3
((((log(abs(hgb)+1)) - (log(abs(rbc)+1))) / (abs((hct**2))+1e-6)) / (abs((wbc**2))+1e-6)) - ((mch**2)),0.5265,0.0135,0.0058,0.4012,0.0115,0.0276,0.006,0.0058,0.006,5
((rbc) / (abs(log(abs(hct)+1))+1e-6)) / (abs((mch**2))+1e-6),0.5289,0.0135,0.0058,0.6605,0.0116,0.0282,0.007,0.0058,0.0059,3
(((((((hct) + (log(abs(plt)+1))) / (abs((mcv**2))+1e-6)) - (sqrt(abs(wbc)))) / (abs((rdw**2))+1e-6)) / (abs(rbc)+1e-6)) * (log(abs(hgb)+1))) + ((mch**2)),0.5275,0.0135,0.006,0.3889,0.0119,0.0285,0.0063,0.0058,0.006,8
(((log(abs(plt)+1)) - (sqrt(abs(mcv)))) + ((mch**2))) - ((rbc**2)),0.5276,0.0135,0.0056,0.4136,0.011,0.0265,0.0063,0.0059,0.0061,4
(((((log(abs(rdw)+1)) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(wbc)))) - (log(abs(mchc)+1))) / (abs(sqrt(abs(mcv)))+1e-6)) + ((mch**2)),0.5268,0.0135,0.0055,0.4568,0.011,0.0264,0.0061,0.0059,0.006,6
(((((((hct) + ((wbc**2))) / (abs(plt)+1e-6)) - ((rbc**2))) - (log(abs(mchc)+1))) - (hgb)) / (abs((mcv**2))+1e-6)) + (sqrt(abs(mch))),0.5266,0.0135,0.0058,0.4012,0.0114,0.0274,0.0062,0.0058,0.006,8
(((((hgb**2)) - (log(abs(hct)+1))) / (abs((mcv**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) + ((mch**2)),0.5269,0.0135,0.006,0.3889,0.0119,0.0284,0.006,0.0058,0.006,5
(((((((log(abs(mcv)+1)) - (sqrt(abs(plt)))) - (sqrt(abs(hgb)))) / (abs(sqrt(abs(wbc)))+1e-6)) + (log(abs(rdw)+1))) - (sqrt(abs(hct)))) + ((mch**2))) - ((rbc**2)),0.5274,0.0135,0.0056,0.4136,0.011,0.0265,0.0063,0.0058,0.0061,8
((mch**2)) - (log(abs(rbc)+1)),0.527,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,2
((((log(abs(hct)+1)) / (abs(sqrt(abs(rdw)))+1e-6)) * (log(abs(plt)+1))) + (mch)) - (hgb),0.5227,0.0135,0.0053,0.3457,0.0105,0.0251,0.0064,0.0059,0.0056,5
(((log(abs(rdw)+1)) + (mch)) + (sqrt(abs(hct)))) + (sqrt(abs(hgb))),0.5231,0.0135,0.0057,0.2654,0.0112,0.0263,0.0055,0.0055,0.0061,4
((((wbc**2)) - (sqrt(abs(rbc)))) / (abs(mchc)+1e-6)) - (mch),0.533,0.0135,0.0067,0.3951,0.0132,0.0314,0.0067,0.0063,0.0059,4
((((((hgb) * (sqrt(abs(plt)))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs((mcv**2))+1e-6)) / (abs(rbc)+1e-6)) + (sqrt(abs(rdw)))) + (mch),0.5344,0.0135,0.0056,0.4568,0.0111,0.0268,0.0065,0.006,0.0061,7
(((log(abs(rbc)+1)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs((rdw**2))+1e-6)) - (sqrt(abs(mch))),0.5277,0.0135,0.006,0.3889,0.0119,0.0285,0.006,0.0059,0.0061,4
(((sqrt(abs(hgb))) / (abs(sqrt(abs(hct)))+1e-6)) + (sqrt(abs(mchc)))) + ((mch**2)),0.528,0.0135,0.006,0.3889,0.0119,0.0284,0.0061,0.0058,0.006,4
((rbc) + ((mch**2))) - (mcv),0.5291,0.0135,0.006,0.3827,0.0118,0.0281,0.0061,0.0058,0.006,3
(((mch**2)) - (log(abs(plt)+1))) - (sqrt(abs(hgb))),0.5266,0.0135,0.0058,0.4012,0.0114,0.0274,0.0063,0.0059,0.006,3
((((((log(abs(rdw)+1)) / (abs((hgb**2))+1e-6)) * (mchc)) + (sqrt(abs(hct)))) - ((wbc**2))) - (log(abs(rbc)+1))) + ((mch**2)),0.5291,0.0135,0.0065,0.4136,0.0127,0.0304,0.0067,0.0063,0.0058,7
((((mchc) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(hct)))) + (mch)) + (sqrt(abs(mcv))),0.5293,0.0135,0.0057,0.358,0.0112,0.0267,0.0064,0.0056,0.006,5
(((((mch**2)) + (sqrt(abs(rbc)))) - (rdw)) + (log(abs(mcv)+1))) + (sqrt(abs(hgb))),0.5255,0.0135,0.0058,0.3827,0.0115,0.0276,0.006,0.0058,0.006,5
(((((((rbc**2)) / (abs((hct**2))+1e-6)) * (sqrt(abs(rdw)))) + (log(abs(hgb)+1))) / (abs(wbc)+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) - (mch),0.5268,0.0135,0.0057,0.4012,0.0113,0.0271,0.0061,0.0059,0.006,7
((((((log(abs(mcv)+1)) / (abs(hct)+1e-6)) - (rdw)) / (abs((hgb**2))+1e-6)) + (sqrt(abs(rbc)))) + ((mch**2))) + (log(abs(wbc)+1)),0.5266,0.0135,0.0058,0.3951,0.0114,0.0273,0.006,0.0058,0.006,7
(((hct) - (log(abs(mchc)+1))) / (abs((plt**2))+1e-6)) - (sqrt(abs(mch))),0.5268,0.0135,0.0058,0.3951,0.0115,0.0276,0.006,0.0058,0.006,4
(wbc) - ((mch**2)),0.5272,0.0135,0.006,0.3889,0.0118,0.0283,0.0063,0.0058,0.0061,2
((((mch**2)) - (sqrt(abs(mcv)))) - (log(abs(wbc)+1))) - (log(abs(mchc)+1)),0.5274,0.0135,0.0061,0.3889,0.0119,0.0285,0.0063,0.0058,0.006,4
(((rbc) - ((mch**2))) + (log(abs(plt)+1))) + (sqrt(abs(rdw))),0.5266,0.0135,0.0059,0.3889,0.0116,0.0277,0.0063,0.0059,0.006,4
((wbc**2)) - ((mch**2)),0.5291,0.0135,0.0064,0.4136,0.0127,0.0303,0.0069,0.0063,0.0057,2
(((((((mchc**2)) - (log(abs(rdw)+1))) / (abs((hgb**2))+1e-6)) * (log(abs(plt)+1))) / (abs((rbc**2))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) + ((mch**2)),0.527,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,7
(((rbc) / (abs((hct**2))+1e-6)) - (mch)) + (log(abs(rdw)+1)),0.5234,0.0135,0.0058,0.4074,0.0114,0.0274,0.0059,0.0058,0.0059,4
(((((((mchc) - (sqrt(abs(hgb)))) - (rdw)) / (abs(plt)+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) + (log(abs(rbc)+1))) - ((mch**2))) + (log(abs(wbc)+1)),0.527,0.0135,0.006,0.3889,0.0118,0.0281,0.0062,0.0058,0.006,8
((mch**2)) - (log(abs(plt)+1)),0.5264,0.0135,0.0059,0.3889,0.0116,0.0278,0.0063,0.0059,0.006,2
((((rdw) - (log(abs(plt)+1))) - ((mch**2))) + (log(abs(hct)+1))) + (log(abs(rbc)+1)),0.5256,0.0135,0.0058,0.3827,0.0115,0.0274,0.006,0.0059,0.006,5
((log(abs(hct)+1)) / (abs(sqrt(abs(rdw)))+1e-6)) + (mch),0.5245,0.0135,0.0058,0.3951,0.0114,0.0274,0.0059,0.0059,0.0059,3
((((rbc**2)) - (log(abs(plt)+1))) - (log(abs(hgb)+1))) - ((mch**2)),0.5275,0.0135,0.0055,0.4074,0.0108,0.0261,0.0063,0.0059,0.0061,4
((((((((log(abs(hct)+1)) + (mchc)) - (log(abs(plt)+1))) / (abs(rbc)+1e-6)) * (sqrt(abs(mcv)))) + (hgb)) - (sqrt(abs(wbc)))) + (sqrt(abs(rdw)))) * ((mch**2)),0.5378,0.0135,0.0066,0.2901,0.0128,0.03,0.0074,0.0059,0.0058,9
((((((((rbc) * (sqrt(abs(mchc)))) * (sqrt(abs(rdw)))) + (sqrt(abs(mcv)))) - ((hgb**2))) + (sqrt(abs(plt)))) / (abs(wbc)+1e-6)) - ((mch**2))) + (sqrt(abs(hct))),0.5264,0.0135,0.0058,0.3889,0.0115,0.0276,0.006,0.0058,0.0059,9
((((((log(abs(hct)+1)) - (mchc)) - (sqrt(abs(plt)))) * (log(abs(rdw)+1))) + (sqrt(abs(rbc)))) / (abs((mcv**2))+1e-6)) - (log(abs(mch)+1)),0.5299,0.0135,0.0058,0.4198,0.0114,0.0274,0.0063,0.0059,0.006,7
(((((log(abs(wbc)+1)) / (abs((plt**2))+1e-6)) * ((mcv**2))) / (abs((hct**2))+1e-6)) * ((hgb**2))) - ((mch**2)),0.5272,0.0135,0.0058,0.3951,0.0115,0.0276,0.006,0.0058,0.006,6
((((mcv**2)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs((plt**2))+1e-6)) + ((mch**2)),0.5263,0.0135,0.0059,0.3889,0.0116,0.0278,0.0063,0.0059,0.006,4
(((hgb) * (sqrt(abs(hct)))) - ((mch**2))) - (log(abs(rbc)+1)),0.5293,0.0135,0.0058,0.4321,0.0114,0.0275,0.0065,0.0059,0.0061,4
(((mch**2)) + (sqrt(abs(hct)))) + (sqrt(abs(plt))),0.5272,0.0135,0.0058,0.3889,0.0113,0.0272,0.006,0.0058,0.0059,3
(mch) + (log(abs(rdw)+1)),0.5303,0.0135,0.0058,0.4568,0.0114,0.0274,0.0063,0.0059,0.006,2
(((sqrt(abs(mchc))) * (sqrt(abs(wbc)))) / (abs(mcv)+1e-6)) + (mch),0.5271,0.0135,0.0058,0.4012,0.0114,0.0272,0.006,0.0058,0.006,4
(((((((rdw) - (log(abs(plt)+1))) / (abs(wbc)+1e-6)) / (abs((hgb**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) * ((rbc**2))) / (abs(hct)+1e-6)) - (mch),0.5263,0.0135,0.0058,0.4012,0.0114,0.0274,0.006,0.0058,0.006,8
((log(abs(mchc)+1)) + ((mch**2))) / (abs(sqrt(abs(hgb)))+1e-6),0.5309,0.0135,0.006,0.6296,0.0119,0.0289,0.0071,0.0058,0.006,3
(((plt) + (log(abs(mchc)+1))) / (abs((hct**2))+1e-6)) - ((mch**2)),0.5265,0.0135,0.0057,0.3951,0.0113,0.0272,0.0063,0.0058,0.006,4
((mch**2)) - (log(abs(hct)+1)),0.5272,0.0135,0.0055,0.4568,0.0109,0.0263,0.0063,0.0059,0.006,2
((log(abs(mcv)+1)) / (abs(log(abs(hct)+1))+1e-6)) + ((mch**2)),0.527,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,3
(log(abs(rdw)+1)) + (mch),0.5303,0.0135,0.0058,0.4568,0.0114,0.0274,0.0063,0.0059,0.006,2
(log(abs(hgb)+1)) + (mch),0.5265,0.0135,0.0057,0.3889,0.0112,0.0269,0.0062,0.0058,0.006,2
(log(abs(hct)+1)) - ((mch**2)),0.5272,0.0135,0.0055,0.4568,0.0109,0.0263,0.0063,0.0059,0.006,2
(((((((hgb) / (abs(plt)+1e-6)) - (rbc)) + (log(abs(rdw)+1))) - (log(abs(wbc)+1))) + (log(abs(hct)+1))) + (log(abs(mchc)+1))) - ((mch**2)),0.5264,0.0135,0.0058,0.3951,0.0114,0.0274,0.006,0.0058,0.006,8
((mch**2)) + (sqrt(abs(hct))),0.5264,0.0135,0.0057,0.3889,0.0112,0.0269,0.006,0.0058,0.006,2
(((((mch**2)) - (sqrt(abs(mcv)))) - (log(abs(rdw)+1))) + ((rbc**2))) - (sqrt(abs(mchc))),0.5261,0.0135,0.0057,0.3889,0.0111,0.0267,0.0061,0.0058,0.006,5
(((((mch**2)) - (wbc)) - (sqrt(abs(hgb)))) - (log(abs(hct)+1))) - (sqrt(abs(mcv))),0.5273,0.0135,0.006,0.3889,0.0118,0.0283,0.0063,0.0058,0.0061,5
(sqrt(abs(rdw))) - ((mch**2)),0.5255,0.0135,0.0058,0.3827,0.0115,0.0275,0.006,0.0058,0.006,2
(((((((((plt**2)) / (abs(log(abs(rdw)+1))+1e-6)) * (log(abs(rbc)+1))) - (log(abs(hgb)+1))) / (abs((mcv**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) - (mchc)) / (abs((hct**2))+1e-6)) - (log(abs(mch)+1)),0.528,0.0135,0.0054,0.4444,0.0107,0.0257,0.0065,0.0058,0.0061,9
(log(abs(rbc)+1)) - (sqrt(abs(mch))),0.5311,0.0135,0.0059,0.5741,0.0117,0.0284,0.007,0.0057,0.006,2
(((((log(abs(plt)+1)) - (sqrt(abs(hgb)))) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) - ((mch**2))) + (log(abs(rbc)+1)),0.5269,0.0135,0.0059,0.3889,0.0116,0.0277,0.0062,0.0059,0.006,6
(((((((((plt**2)) * (log(abs(hct)+1))) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs((mcv**2))+1e-6)) / (abs(hgb)+1e-6)) + (wbc)) - (log(abs(rdw)+1))) / (abs(sqrt(abs(rbc)))+1e-6)) - ((mch**2)),0.5269,0.0135,0.006,0.3889,0.0119,0.0284,0.0063,0.0058,0.006,9
(((((((sqrt(abs(mchc))) / (abs(wbc)+1e-6)) * ((hct**2))) / (abs(hgb)+1e-6)) / (abs(plt)+1e-6)) / (abs((rbc**2))+1e-6)) / (abs(mcv)+1e-6)) + ((mch**2)),0.5267,0.0135,0.006,0.3889,0.0118,0.0282,0.0063,0.0059,0.006,8
((log(abs(hct)+1)) * ((mch**2))) - (sqrt(abs(rdw))),0.5201,0.0135,0.0056,0.321,0.0111,0.0264,0.0055,0.0052,0.0059,3
((((((log(abs(plt)+1)) / (abs(hct)+1e-6)) / (abs(wbc)+1e-6)) - (sqrt(abs(mcv)))) * (rbc)) + (log(abs(hgb)+1))) - ((mch**2)),0.5258,0.0135,0.0057,0.3889,0.0113,0.027,0.0061,0.0058,0.006,7
((((((log(abs(wbc)+1)) + (sqrt(abs(rbc)))) / (abs(sqrt(abs(mcv)))+1e-6)) - (mch)) + (log(abs(hgb)+1))) + (log(abs(rdw)+1))) - (sqrt(abs(mchc))),0.5281,0.0135,0.0057,0.4136,0.0113,0.0271,0.0063,0.0057,0.006,7
((((sqrt(abs(hct))) / (abs(mchc)+1e-6)) / (abs((mcv**2))+1e-6)) / (abs(sqrt(abs(hgb)))+1e-6)) - ((mch**2)),0.5257,0.0135,0.0058,0.4012,0.0115,0.0275,0.0061,0.0059,0.006,5
(((log(abs(rdw)+1)) - ((mch**2))) + ((hgb**2))) - (log(abs(rbc)+1)),0.5325,0.0135,0.0058,0.5309,0.0116,0.028,0.0071,0.0055,0.006,4
(((hct) / (abs(hgb)+1e-6)) + ((mch**2))) - (log(abs(plt)+1)),0.5263,0.0135,0.006,0.3889,0.0117,0.0281,0.0062,0.0059,0.006,4
(((mch**2)) + (mchc)) - (log(abs(hgb)+1)),0.528,0.0135,0.006,0.3827,0.0118,0.0281,0.0062,0.0058,0.006,3
(log(abs(mchc)+1)) + (mch),0.5283,0.0135,0.006,0.3889,0.0119,0.0284,0.0062,0.0058,0.006,2
((log(abs(mchc)+1)) * (log(abs(wbc)+1))) + ((mch**2)),0.5267,0.0135,0.0058,0.4012,0.0115,0.0275,0.006,0.0058,0.006,3
((sqrt(abs(plt))) / (abs((mcv**2))+1e-6)) + (mch),0.5274,0.0135,0.0058,0.3889,0.0113,0.0272,0.006,0.0058,0.006,3
(((((log(abs(mcv)+1)) * (sqrt(abs(hgb)))) - (log(abs(wbc)+1))) - (log(abs(mch)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) - ((rbc**2)),0.5323,0.0135,0.0063,0.5617,0.0125,0.0302,0.0059,0.0063,0.006,6
((log(abs(rdw)+1)) + (hgb)) - ((mch**2)),0.5269,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,3
(((mchc) / (abs(sqrt(abs(rbc)))+1e-6)) - (mcv)) + ((hgb**2)),0.5105,0.0135,0.013,0.0185,0.0153,0.0171,0.0056,0.0058,0.0055,4
(((rbc**2)) - ((mch**2))) + (log(abs(mcv)+1)),0.5275,0.0135,0.0055,0.4074,0.0109,0.0261,0.0063,0.0059,0.0061,3
((mch**2)) + (log(abs(wbc)+1)),0.5266,0.0135,0.0058,0.4012,0.0115,0.0275,0.006,0.0058,0.006,2
((sqrt(abs(hgb))) * (sqrt(abs(rdw)))) / (abs((mch**2))+1e-6),0.5057,0.0135,0.0056,0.2778,0.0109,0.0258,0.0063,0.0054,0.0056,3
((((((((log(abs(mcv)+1)) - (log(abs(mchc)+1))) / (abs(plt)+1e-6)) - (log(abs(hct)+1))) + (rdw)) + ((mch**2))) - (sqrt(abs(wbc)))) + ((rbc**2))) - (sqrt(abs(hgb))),0.5272,0.0135,0.0062,0.3889,0.0121,0.0289,0.0061,0.0058,0.006,9
((((mch**2)) / (abs(rbc)+1e-6)) + (wbc)) + (sqrt(abs(hct))),0.5325,0.0135,0.0061,0.8333,0.012,0.0294,0.0065,0.0061,0.0059,4
((sqrt(abs(hct))) / (abs((rdw**2))+1e-6)) - ((mch**2)),0.5279,0.0135,0.006,0.3889,0.0118,0.0283,0.0063,0.0059,0.0061,3
(((((((log(abs(hgb)+1)) + (hct)) / (abs(sqrt(abs(plt)))+1e-6)) - (rdw)) + (sqrt(abs(mcv)))) + (log(abs(rbc)+1))) + ((mch**2))) + (sqrt(abs(mchc))),0.5254,0.0135,0.0058,0.3827,0.0115,0.0275,0.0062,0.0058,0.006,8
((mch**2)) / (abs(sqrt(abs(hgb)))+1e-6),0.5309,0.0135,0.006,0.6296,0.0119,0.0289,0.0071,0.0058,0.006,2
((log(abs(hgb)+1)) + (mch)) + (sqrt(abs(rdw))),0.5341,0.0135,0.0064,0.3827,0.0127,0.0301,0.0063,0.0061,0.0062,3
((((sqrt(abs(hct))) * (log(abs(wbc)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) * (log(abs(plt)+1))) - ((mch**2)),0.5279,0.0135,0.0058,0.3951,0.0114,0.0273,0.0064,0.0058,0.0061,5
(((sqrt(abs(mchc))) + (sqrt(abs(hct)))) - (log(abs(plt)+1))) + ((mch**2)),0.5266,0.0135,0.0058,0.3951,0.0114,0.0272,0.0062,0.0058,0.006,4
(((wbc**2)) / (abs((mcv**2))+1e-6)) - ((mch**2)),0.5269,0.0135,0.006,0.3889,0.0118,0.0282,0.0062,0.0058,0.006,3
(((plt) / (abs(rdw)+1e-6)) + ((mch**2))) - (sqrt(abs(rbc))),0.5273,0.0135,0.0059,0.4074,0.0117,0.028,0.0063,0.006,0.0059,4
((((mchc) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) * (sqrt(abs(rdw)))) + ((mch**2)),0.5276,0.0135,0.006,0.3889,0.0119,0.0284,0.0063,0.0058,0.006,5
(((((mch**2)) * (log(abs(mcv)+1))) + (plt)) + (log(abs(rdw)+1))) - (sqrt(abs(mchc))),0.5267,0.0135,0.0059,0.4198,0.0116,0.028,0.0063,0.0059,0.0059,5
((((((sqrt(abs(mch))) - (log(abs(rdw)+1))) * (hct)) * ((mcv**2))) / (abs((rbc**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(sqrt(abs(hgb)))+1e-6),0.5051,0.0135,0.0055,0.4198,0.0109,0.0263,0.006,0.0055,0.0057,7
((((sqrt(abs(rbc))) + (log(abs(mchc)+1))) * (log(abs(mcv)+1))) - ((mch**2))) + (log(abs(hgb)+1)),0.5271,0.0135,0.0058,0.4012,0.0115,0.0276,0.0063,0.0059,0.006,5
((((sqrt(abs(rdw))) / (abs(log(abs(wbc)+1))+1e-6)) + ((mch**2))) - (rbc)) - (sqrt(abs(hct))),0.5272,0.0135,0.0058,0.4012,0.0114,0.0274,0.0063,0.0059,0.006,5
(sqrt(abs(wbc))) + ((mch**2)),0.5266,0.0135,0.0058,0.4012,0.0115,0.0275,0.006,0.0058,0.006,2
((mch**2)) - (sqrt(abs(wbc))),0.527,0.0135,0.006,0.3889,0.0118,0.0283,0.0062,0.0058,0.006,2
(rdw) + ((mch**2)),0.5282,0.0135,0.006,0.3889,0.0117,0.0281,0.0063,0.0059,0.006,2
((mch**2)) + (sqrt(abs(plt))),0.5272,0.0135,0.0059,0.3951,0.0116,0.0277,0.0062,0.0058,0.006,2
(((((log(abs(mchc)+1)) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(mcv)+1e-6)) * (sqrt(abs(rdw)))) / (abs(sqrt(abs(hct)))+1e-6)) - ((mch**2)),0.5259,0.0135,0.0058,0.3951,0.0114,0.0273,0.006,0.0058,0.006,6
(sqrt(abs(hgb))) - ((mch**2)),0.527,0.0135,0.0058,0.4012,0.0115,0.0275,0.0063,0.0059,0.006,2
((mch**2)) - ((rbc**2)),0.5274,0.0135,0.0055,0.4074,0.0109,0.0261,0.0063,0.0059,0.0061,2
(((((((hct**2)) - (wbc)) - (mchc)) / (abs(hgb)+1e-6)) + (log(abs(plt)+1))) - (sqrt(abs(rbc)))) - ((mch**2)),0.5327,0.0135,0.0059,0.4259,0.0116,0.0279,0.0068,0.0058,0.0061,7
(((((((log(abs(hct)+1)) + (sqrt(abs(mchc)))) / (abs(sqrt(abs(plt)))+1e-6)) + (hgb)) - ((mch**2))) - (log(abs(mcv)+1))) / (abs(log(abs(rbc)+1))+1e-6)) - (wbc),0.5289,0.0134,0.006,0.5679,0.0119,0.0289,0.0069,0.0055,0.0059,8
((log(abs(plt)+1)) - ((mch**2))) - (wbc),0.5264,0.0134,0.0059,0.4136,0.0117,0.0279,0.006,0.0059,0.0059,3
((((log(abs(mcv)+1)) * ((mchc**2))) / (abs(rdw)+1e-6)) + ((rbc**2))) - ((mch**2)),0.5358,0.0134,0.0063,0.5864,0.0124,0.03,0.0061,0.0061,0.0059,5
((((log(abs(mchc)+1)) * (log(abs(hct)+1))) / (abs(hgb)+1e-6)) + (mch)) - (sqrt(abs(rdw))),0.5195,0.0134,0.0053,0.4321,0.0105,0.0252,0.0059,0.0057,0.0059,5
(mch) - (log(abs(rbc)+1)),0.5271,0.0134,0.0055,0.4136,0.0109,0.0262,0.0065,0.0059,0.0061,2
(((log(abs(hct)+1)) / (abs(wbc)+1e-6)) + (log(abs(hgb)+1))) / (abs((mch**2))+1e-6),0.5274,0.0134,0.0061,0.7778,0.0121,0.0295,0.007,0.0055,0.0061,4
