formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((((mch) + (hct)) - (log(abs(mcv)+1))) * (log(abs(rdw)+1))) * (plt)) - ((hgb**2)),0.5911,0.0145,0.0147,0.4875,0.0285,0.0656,0.0142,0.0143,0.0132,6
((((plt) - (hgb)) - (sqrt(abs(mch)))) / (abs(sqrt(abs(mchc)))+1e-6)) + (mcv),0.5891,0.0145,0.0149,0.4469,0.0288,0.0656,0.0161,0.0146,0.0125,5
((((((((log(abs(mch)+1)) / (abs(log(abs(hct)+1))+1e-6)) * (sqrt(abs(plt)))) * (log(abs(mcv)+1))) - (log(abs(rdw)+1))) / (abs(log(abs(hgb)+1))+1e-6)) - (log(abs(mchc)+1))) / (abs(rbc)+1e-6)) + (log(abs(wbc)+1)),0.6022,0.0145,0.0148,0.6969,0.029,0.0683,0.0162,0.0151,0.0134,9
(((((sqrt(abs(hct))) / (abs(log(abs(plt)+1))+1e-6)) + (sqrt(abs(rdw)))) * (log(abs(mcv)+1))) - (sqrt(abs(mch)))) * (sqrt(abs(rbc))),0.5967,0.0145,0.0145,0.5813,0.0283,0.0658,0.0158,0.0145,0.0133,6
(((log(abs(mch)+1)) / (abs(mcv)+1e-6)) - (hgb)) / (abs(sqrt(abs(plt)))+1e-6),0.605,0.0145,0.0156,0.5437,0.0303,0.0699,0.015,0.0155,0.0136,4
(((((((rbc**2)) / (abs(sqrt(abs(hgb)))+1e-6)) + (log(abs(mch)+1))) * (log(abs(hct)+1))) - ((mchc**2))) + (sqrt(abs(mcv)))) + ((rdw**2)),0.5806,0.0145,0.0148,0.2687,0.0281,0.0607,0.0159,0.014,0.0124,7
(((((plt**2)) * (log(abs(rdw)+1))) / (abs(log(abs(mchc)+1))+1e-6)) * (hct)) + (mcv),0.5896,0.0145,0.015,0.4313,0.029,0.0659,0.0157,0.0144,0.0131,5
(((plt**2)) * (sqrt(abs(rbc)))) / (abs((wbc**2))+1e-6),0.5835,0.0145,0.014,0.5219,0.0272,0.063,0.0183,0.014,0.0125,3
((wbc**2)) - ((mchc**2)),0.5872,0.0145,0.0151,0.4375,0.0292,0.0664,0.0174,0.0146,0.0122,2
((log(abs(rdw)+1)) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.5854,0.0145,0.0145,0.6062,0.0283,0.0662,0.0133,0.0146,0.0127,3
(((((((sqrt(abs(mch))) - (hct)) + ((rbc**2))) / (abs(log(abs(wbc)+1))+1e-6)) - (log(abs(rdw)+1))) - (log(abs(mcv)+1))) / (abs(log(abs(mchc)+1))+1e-6)) * (sqrt(abs(plt))),0.5865,0.0145,0.0141,0.4469,0.0274,0.0626,0.0149,0.0143,0.0126,8
((((((((sqrt(abs(wbc))) * (log(abs(hct)+1))) + (sqrt(abs(mch)))) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs((mchc**2))+1e-6)) * (rdw)) + (sqrt(abs(hgb)))) / (abs(rbc)+1e-6)) - (log(abs(plt)+1)),0.5904,0.0145,0.0145,0.4656,0.0281,0.0644,0.016,0.0145,0.0127,9
((((((((rbc) * (mchc)) + (wbc)) * (sqrt(abs(mcv)))) / (abs(sqrt(abs(plt)))+1e-6)) - (mch)) + (log(abs(hgb)+1))) + (hct)) - (rdw),0.6033,0.0145,0.0148,0.6406,0.0289,0.0677,0.0158,0.0153,0.0135,9
(((((mcv**2)) - ((rdw**2))) - (wbc)) - (sqrt(abs(hct)))) / (abs(sqrt(abs(plt)))+1e-6),0.5993,0.0145,0.0151,0.6125,0.0294,0.0686,0.0172,0.0156,0.0133,5
(log(abs(plt)+1)) + ((mchc**2)),0.5876,0.0145,0.0142,0.5375,0.0277,0.0644,0.016,0.0145,0.0128,2
((((((hgb**2)) * (mch)) - ((wbc**2))) * (log(abs(mcv)+1))) - (rbc)) * ((plt**2)),0.5871,0.0145,0.0144,0.4938,0.028,0.0646,0.0134,0.0141,0.0129,6
((((((hct) + (sqrt(abs(mch)))) * (sqrt(abs(rbc)))) + (plt)) / (abs(log(abs(mchc)+1))+1e-6)) + (sqrt(abs(wbc)))) - (sqrt(abs(rdw))),0.5879,0.0145,0.0151,0.425,0.0292,0.0661,0.0154,0.014,0.0128,7
((((((rdw) - (log(abs(wbc)+1))) + (hct)) / (abs(plt)+1e-6)) * (mch)) - (rbc)) / (abs((mcv**2))+1e-6),0.601,0.0145,0.0149,0.5,0.0289,0.0665,0.0169,0.0149,0.0131,7
((((log(abs(hgb)+1)) - (log(abs(mcv)+1))) * ((rbc**2))) + ((mchc**2))) - (sqrt(abs(wbc))),0.5897,0.0145,0.0143,0.5406,0.0279,0.0648,0.016,0.0148,0.0128,5
(sqrt(abs(mch))) - (sqrt(abs(mcv))),0.5845,0.0145,0.0152,0.4406,0.0293,0.0667,0.0159,0.0149,0.0127,2
((((((((plt**2)) * (log(abs(wbc)+1))) * (rdw)) - (hgb)) + (mchc)) / (abs(sqrt(abs(hct)))+1e-6)) - (mcv)) + (sqrt(abs(rbc))),0.6007,0.0145,0.0138,0.7031,0.027,0.0638,0.0151,0.0156,0.0131,8
((((((hgb) * (sqrt(abs(rbc)))) / (abs(mchc)+1e-6)) + ((plt**2))) / (abs((mch**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) + (sqrt(abs(wbc))),0.5945,0.0145,0.0144,0.525,0.028,0.0648,0.0155,0.0144,0.0132,7
(((sqrt(abs(wbc))) + (log(abs(hct)+1))) - (log(abs(plt)+1))) / (abs(mcv)+1e-6),0.5858,0.0145,0.0136,0.5344,0.0265,0.0616,0.0167,0.0139,0.0126,4
(((((((sqrt(abs(plt))) * (rdw)) / (abs(log(abs(mch)+1))+1e-6)) - (log(abs(rbc)+1))) / (abs(hgb)+1e-6)) * (log(abs(wbc)+1))) + ((mchc**2))) - (sqrt(abs(hct))),0.5899,0.0145,0.0142,0.5563,0.0277,0.0644,0.0158,0.0148,0.0128,8
((((log(abs(hct)+1)) / (abs(hgb)+1e-6)) * ((plt**2))) + (log(abs(mch)+1))) * (sqrt(abs(wbc))),0.5985,0.0145,0.0157,0.5375,0.0305,0.0704,0.016,0.0151,0.013,5
(mcv) - ((mchc**2)),0.5877,0.0145,0.0143,0.5094,0.0279,0.0644,0.016,0.0145,0.0128,2
((mchc**2)) - (mcv),0.5877,0.0145,0.0143,0.5094,0.0279,0.0644,0.016,0.0145,0.0128,2
((((((((plt**2)) - (log(abs(mcv)+1))) + (log(abs(hct)+1))) + ((rdw**2))) * (rbc)) - (log(abs(wbc)+1))) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(mchc)))+1e-6),0.59,0.0145,0.0145,0.475,0.0281,0.0644,0.0156,0.0143,0.0128,8
((((((((log(abs(mch)+1)) - (hct)) - (mchc)) - ((mcv**2))) + (log(abs(wbc)+1))) - (hgb)) * (plt)) / (abs(log(abs(rdw)+1))+1e-6)) * (log(abs(rbc)+1)),0.5918,0.0145,0.0143,0.4313,0.0276,0.063,0.0151,0.0147,0.0131,9
((((((((log(abs(rbc)+1)) * (rdw)) * ((mch**2))) + ((plt**2))) * (sqrt(abs(mcv)))) + ((hct**2))) * (hgb)) / (abs(log(abs(mchc)+1))+1e-6)) - ((wbc**2)),0.5866,0.0145,0.0144,0.4906,0.0279,0.0643,0.0141,0.0143,0.013,9
((((log(abs(hgb)+1)) - (sqrt(abs(mchc)))) / (abs(mch)+1e-6)) * (sqrt(abs(mcv)))) + (sqrt(abs(rdw))),0.5507,0.0145,0.0124,0.7094,0.0244,0.0579,0.0139,0.0124,0.012,5
(((((plt) - (sqrt(abs(wbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) + (sqrt(abs(mcv)))) * (log(abs(hgb)+1))) * (sqrt(abs(rbc))),0.5841,0.0145,0.0146,0.5375,0.0285,0.066,0.0145,0.0147,0.0127,6
((((((((plt**2)) + (sqrt(abs(wbc)))) * (rdw)) / (abs(rbc)+1e-6)) - (mcv)) + ((hgb**2))) + (hct)) / (abs((mch**2))+1e-6),0.6011,0.0145,0.0155,0.5,0.03,0.0688,0.0156,0.0152,0.0133,8
(((((((((rbc**2)) * (log(abs(wbc)+1))) - (hgb)) - (hct)) + (plt)) - (log(abs(mchc)+1))) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(mch)+1e-6)) * ((mcv**2)),0.5913,0.0145,0.0143,0.575,0.028,0.0651,0.0152,0.0145,0.0128,9
((((sqrt(abs(mchc))) + ((mcv**2))) / (abs(log(abs(plt)+1))+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) + ((rbc**2)),0.5974,0.0145,0.0146,0.6531,0.0286,0.0671,0.0172,0.0155,0.0134,5
(((((((log(abs(mcv)+1)) / (abs(log(abs(hct)+1))+1e-6)) * (sqrt(abs(wbc)))) / (abs(log(abs(plt)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) / (abs(sqrt(abs(hgb)))+1e-6)) - (log(abs(mch)+1))) / (abs((mchc**2))+1e-6),0.5888,0.0145,0.0143,0.4375,0.0278,0.0634,0.0157,0.015,0.0129,8
((log(abs(hct)+1)) - ((mchc**2))) + (mcv),0.5879,0.0145,0.0144,0.5094,0.0279,0.0645,0.016,0.0145,0.0128,3
(((((((mcv) - ((wbc**2))) * ((plt**2))) * (log(abs(mch)+1))) + (sqrt(abs(hct)))) + (sqrt(abs(rdw)))) + (hgb)) + (rbc),0.5384,0.0145,0.0147,0.3781,0.0282,0.0635,0.0163,0.012,0.011,8
((((((plt**2)) - (log(abs(rbc)+1))) / (abs(mch)+1e-6)) + ((wbc**2))) + (hgb)) / (abs(sqrt(abs(mchc)))+1e-6),0.5957,0.0145,0.0147,0.5312,0.0287,0.0664,0.0165,0.0146,0.0129,6
(((sqrt(abs(wbc))) + (sqrt(abs(plt)))) / (abs(log(abs(rdw)+1))+1e-6)) + (sqrt(abs(hgb))),0.5856,0.0145,0.0142,0.5469,0.0276,0.0641,0.0137,0.0143,0.0127,4
((((((((hgb) - (rbc)) + (plt)) + ((wbc**2))) / (abs((mch**2))+1e-6)) - (log(abs(rdw)+1))) + ((mchc**2))) - (hct)) + (log(abs(mcv)+1)),0.5894,0.0145,0.0138,0.55,0.0269,0.0627,0.0159,0.0149,0.0128,9
(((((rdw) / (abs((rbc**2))+1e-6)) / (abs((mch**2))+1e-6)) * (mcv)) + (log(abs(plt)+1))) - (sqrt(abs(hgb))),0.6043,0.0145,0.0142,0.6531,0.0279,0.0655,0.015,0.0154,0.0136,6
(((((((sqrt(abs(mchc))) * (log(abs(mch)+1))) - (sqrt(abs(mcv)))) * ((plt**2))) - ((hct**2))) + ((hgb**2))) * ((rdw**2))) * (sqrt(abs(rbc))),0.5971,0.0145,0.0148,0.5844,0.0289,0.0674,0.0151,0.0152,0.0136,8
(((plt) * (mch)) - ((hct**2))) * (sqrt(abs(wbc))),0.6004,0.0145,0.015,0.5312,0.0291,0.0672,0.0147,0.0151,0.0137,4
((mch) + (log(abs(hgb)+1))) / (abs((mchc**2))+1e-6),0.5848,0.0145,0.0145,0.4562,0.028,0.0642,0.0173,0.0149,0.0128,3
((((((mcv**2)) / (abs((rbc**2))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(mchc)+1e-6)) + (sqrt(abs(plt)))) / (abs(log(abs(hct)+1))+1e-6),0.6028,0.0145,0.0149,0.6969,0.0291,0.0685,0.016,0.0149,0.0134,6
((((((((mcv**2)) * (mch)) - (log(abs(rdw)+1))) * (sqrt(abs(mchc)))) / (abs((plt**2))+1e-6)) + (wbc)) / (abs(hgb)+1e-6)) - (log(abs(hct)+1)),0.5898,0.0145,0.0142,0.5969,0.0277,0.0647,0.0168,0.0143,0.0127,8
((((((((rbc) / (abs((rdw**2))+1e-6)) * (log(abs(wbc)+1))) * ((mchc**2))) / (abs(sqrt(abs(mcv)))+1e-6)) - (log(abs(plt)+1))) + ((hct**2))) * (log(abs(mch)+1))) / (abs((hgb**2))+1e-6),0.5882,0.0145,0.0145,0.5531,0.0282,0.0655,0.0163,0.0149,0.013,9
(((((((((mch**2)) * (mcv)) + ((wbc**2))) / (abs(mchc)+1e-6)) * ((rdw**2))) - (hct)) - (log(abs(hgb)+1))) * (rbc)) + (plt),0.5721,0.0145,0.0134,0.4813,0.026,0.0602,0.0165,0.0132,0.0126,9
((((sqrt(abs(hct))) + (plt)) + (sqrt(abs(wbc)))) * (rdw)) + ((mchc**2)),0.6016,0.0145,0.0157,0.5375,0.0306,0.0705,0.016,0.0161,0.0134,5
((((hct) + ((plt**2))) * (sqrt(abs(mcv)))) / (abs((mchc**2))+1e-6)) / (abs(sqrt(abs(mch)))+1e-6),0.593,0.0145,0.0147,0.5469,0.0286,0.0662,0.0159,0.0146,0.013,5
(log(abs(plt)+1)) - (rbc),0.5996,0.0145,0.0146,0.6594,0.0285,0.0669,0.0166,0.0149,0.0134,2
((((((rbc) * (mcv)) * (log(abs(hgb)+1))) + (rdw)) * ((plt**2))) + (sqrt(abs(mchc)))) + (wbc),0.5885,0.0145,0.0144,0.4844,0.0279,0.0642,0.015,0.0145,0.0129,7
((mchc**2)) / (abs(sqrt(abs(hgb)))+1e-6),0.6076,0.0145,0.015,0.6469,0.0294,0.0687,0.0146,0.0161,0.0135,2
(((((hgb) - ((mchc**2))) / (abs(log(abs(rdw)+1))+1e-6)) - (log(abs(hct)+1))) - (rbc)) / (abs((plt**2))+1e-6),0.5947,0.0145,0.0146,0.5625,0.0284,0.066,0.0162,0.0149,0.0131,6
((((((((rbc) + ((plt**2))) - (hct)) - ((mcv**2))) / (abs(log(abs(mchc)+1))+1e-6)) * ((hgb**2))) - (mch)) - ((wbc**2))) - (log(abs(rdw)+1)),0.588,0.0145,0.0146,0.4719,0.0282,0.0648,0.0127,0.0143,0.0128,9
(((((mch**2)) * (log(abs(mchc)+1))) * ((plt**2))) * ((hgb**2))) + (sqrt(abs(rdw))),0.5879,0.0145,0.0137,0.3281,0.0263,0.0587,0.0137,0.0145,0.0131,5
(((((((((rbc**2)) / (abs(log(abs(plt)+1))+1e-6)) - ((hgb**2))) + ((mcv**2))) + ((wbc**2))) * (log(abs(hct)+1))) / (abs(log(abs(mch)+1))+1e-6)) / (abs((rdw**2))+1e-6)) - ((mchc**2)),0.5905,0.0145,0.0144,0.5344,0.0281,0.0652,0.0157,0.0147,0.013,9
(((((plt) - (log(abs(mcv)+1))) - (sqrt(abs(mchc)))) * (sqrt(abs(rdw)))) / (abs(log(abs(mch)+1))+1e-6)) * (log(abs(hgb)+1)),0.5946,0.0145,0.0146,0.575,0.0285,0.0663,0.0163,0.0144,0.0133,6
(((((log(abs(hct)+1)) / (abs((wbc**2))+1e-6)) - (sqrt(abs(mch)))) - (log(abs(rdw)+1))) / (abs(plt)+1e-6)) + ((mchc**2)),0.5876,0.0145,0.0142,0.5344,0.0277,0.0642,0.0159,0.0145,0.0129,6
(((((((sqrt(abs(hct))) * (sqrt(abs(rdw)))) / (abs(mch)+1e-6)) - (plt)) + (mchc)) + (log(abs(wbc)+1))) * (hgb)) + (log(abs(rbc)+1)),0.5872,0.0145,0.0147,0.4688,0.0285,0.0654,0.0132,0.0143,0.0128,8
(((rbc**2)) / (abs((mch**2))+1e-6)) - (log(abs(mchc)+1)),0.5899,0.0145,0.0142,0.5781,0.0278,0.0647,0.0158,0.0143,0.0126,3
(sqrt(abs(mcv))) - ((mchc**2)),0.5861,0.0144,0.014,0.5531,0.0272,0.0634,0.0157,0.0145,0.0127,2
(log(abs(mcv)+1)) - ((mchc**2)),0.5861,0.0144,0.014,0.5531,0.0272,0.0634,0.0157,0.0145,0.0127,2
((mchc**2)) - (log(abs(hct)+1)),0.5869,0.0144,0.0138,0.5531,0.027,0.0629,0.0157,0.0148,0.0127,2
(((((((plt**2)) * (rbc)) - (log(abs(mcv)+1))) * (log(abs(mchc)+1))) + (log(abs(mch)+1))) * (sqrt(abs(hct)))) - ((rdw**2)),0.5857,0.0144,0.0147,0.4313,0.0284,0.0646,0.0147,0.0144,0.0127,7
(((((sqrt(abs(plt))) / (abs((rdw**2))+1e-6)) * (hgb)) / (abs(sqrt(abs(mch)))+1e-6)) + ((mchc**2))) - (log(abs(wbc)+1)),0.5857,0.0144,0.0141,0.5594,0.0275,0.064,0.0158,0.0145,0.0126,6
(((mchc**2)) - (mch)) + (log(abs(hgb)+1)),0.586,0.0144,0.014,0.5531,0.0273,0.0635,0.0158,0.0145,0.0127,3
(log(abs(mch)+1)) - ((mchc**2)),0.5861,0.0144,0.014,0.5531,0.0273,0.0635,0.0158,0.0145,0.0127,2
(log(abs(plt)+1)) + (log(abs(rdw)+1)),0.5966,0.0144,0.0152,0.5375,0.0296,0.0684,0.0157,0.0155,0.0133,2
(((((((plt**2)) - ((wbc**2))) / (abs(sqrt(abs(mch)))+1e-6)) * (log(abs(hct)+1))) / (abs((mchc**2))+1e-6)) + (sqrt(abs(mcv)))) - (sqrt(abs(hgb))),0.5905,0.0144,0.0142,0.5344,0.0277,0.0642,0.0156,0.0144,0.0129,7
(((((log(abs(hgb)+1)) - (log(abs(rbc)+1))) - (sqrt(abs(hct)))) / (abs(sqrt(abs(mchc)))+1e-6)) * (sqrt(abs(wbc)))) - (sqrt(abs(plt))),0.5917,0.0144,0.0151,0.5062,0.0294,0.0676,0.0153,0.015,0.0129,6
(((sqrt(abs(hgb))) / (abs((plt**2))+1e-6)) / (abs((hct**2))+1e-6)) - (sqrt(abs(mchc))),0.5869,0.0144,0.0142,0.5469,0.0277,0.0643,0.0158,0.0145,0.0128,4
(((((((((hct**2)) + (sqrt(abs(plt)))) * (log(abs(mchc)+1))) * (rdw)) / (abs((mch**2))+1e-6)) - (log(abs(rbc)+1))) + (wbc)) * ((mcv**2))) - (log(abs(hgb)+1)),0.6036,0.0144,0.0149,0.6125,0.0292,0.0681,0.0153,0.0154,0.0134,9
(((((((rbc) + (mch)) / (abs(wbc)+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) * (rdw)) + (sqrt(abs(mcv)))) / (abs((plt**2))+1e-6)) - (sqrt(abs(mchc))),0.5864,0.0144,0.0143,0.5437,0.0279,0.0647,0.0156,0.0146,0.0128,8
(log(abs(hgb)+1)) - ((mchc**2)),0.5869,0.0144,0.0138,0.5531,0.027,0.0629,0.0157,0.0148,0.0127,2
(((((((mcv) + ((hgb**2))) * (sqrt(abs(mch)))) + (sqrt(abs(wbc)))) - ((plt**2))) * (log(abs(rbc)+1))) - (mchc)) * (hct),0.5872,0.0144,0.0143,0.4938,0.0277,0.064,0.0148,0.0144,0.0128,8
(((((((log(abs(hgb)+1)) / (abs((wbc**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) * (rbc)) / (abs(sqrt(abs(plt)))+1e-6)) * (log(abs(mch)+1))) / (abs((hct**2))+1e-6)) + ((mchc**2)),0.5854,0.0144,0.0141,0.5563,0.0274,0.0639,0.0157,0.0146,0.0126,8
(((((mchc) * (hgb)) * (sqrt(abs(wbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) * ((plt**2))) + (mcv),0.5902,0.0144,0.0144,0.5906,0.0281,0.0655,0.0137,0.0149,0.0131,6
(((((((hgb**2)) / (abs(mch)+1e-6)) + (hct)) / (abs(rdw)+1e-6)) * (sqrt(abs(rbc)))) / (abs(log(abs(wbc)+1))+1e-6)) - ((mchc**2)),0.5863,0.0144,0.0138,0.5469,0.027,0.0628,0.0157,0.0146,0.0128,7
((((mchc**2)) + (log(abs(rdw)+1))) + (log(abs(wbc)+1))) - (mch),0.5861,0.0144,0.014,0.5563,0.0273,0.0636,0.0159,0.0145,0.0127,4
(((wbc) + (log(abs(plt)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) - ((mchc**2)),0.5855,0.0144,0.0141,0.5563,0.0275,0.0639,0.0156,0.0144,0.0126,4
((mch) / (abs(sqrt(abs(hct)))+1e-6)) + ((mchc**2)),0.5857,0.0144,0.0139,0.5625,0.0271,0.0632,0.0159,0.0147,0.0128,3
(((((((((hct**2)) - (rdw)) * (mcv)) - (sqrt(abs(hgb)))) - ((rbc**2))) + (log(abs(wbc)+1))) - (sqrt(abs(mchc)))) - (mch)) / (abs(sqrt(abs(plt)))+1e-6),0.6123,0.0144,0.0141,0.8031,0.0277,0.0659,0.015,0.0161,0.0142,9
((((log(abs(rdw)+1)) * (mch)) - (wbc)) - ((mchc**2))) - (sqrt(abs(hgb))),0.5849,0.0144,0.0139,0.55,0.0271,0.0631,0.016,0.0142,0.0127,5
((mchc**2)) - (sqrt(abs(mch))),0.5861,0.0144,0.014,0.5531,0.0273,0.0635,0.0158,0.0145,0.0127,2
((((sqrt(abs(mchc))) - ((plt**2))) * (log(abs(hgb)+1))) / (abs(mch)+1e-6)) * (rdw),0.5946,0.0144,0.0148,0.5125,0.0289,0.0665,0.0153,0.015,0.0132,5
(((((hgb**2)) * (log(abs(mch)+1))) - (log(abs(rdw)+1))) * ((plt**2))) + ((mcv**2)),0.5839,0.0144,0.0143,0.5031,0.0278,0.0642,0.0127,0.0141,0.0128,5
((sqrt(abs(rbc))) - (plt)) * (hgb),0.5838,0.0144,0.0143,0.5188,0.0277,0.0642,0.0126,0.0143,0.0127,3
((((((((hct**2)) - (mcv)) / (abs(plt)+1e-6)) * (wbc)) + (sqrt(abs(mchc)))) * (log(abs(hgb)+1))) + (mch)) - (log(abs(rdw)+1)),0.6041,0.0144,0.015,0.5344,0.0293,0.0676,0.0172,0.0154,0.0134,8
((mchc) / (abs(sqrt(abs(plt)))+1e-6)) + (log(abs(wbc)+1)),0.585,0.0144,0.0143,0.4969,0.0278,0.0642,0.0173,0.0139,0.0126,3
((((((hct) - (sqrt(abs(wbc)))) / (abs((mch**2))+1e-6)) - (sqrt(abs(mcv)))) - (hgb)) + (rbc)) + ((mchc**2)),0.5871,0.0144,0.0139,0.55,0.027,0.0629,0.0156,0.0147,0.0128,7
((plt**2)) * (sqrt(abs(wbc))),0.5952,0.0144,0.0154,0.4781,0.0298,0.0682,0.0155,0.0152,0.0131,2
((((log(abs(hct)+1)) - (sqrt(abs(mcv)))) / (abs((mch**2))+1e-6)) / (abs((rbc**2))+1e-6)) - (sqrt(abs(mchc))),0.5867,0.0144,0.0139,0.5531,0.0271,0.063,0.0157,0.0148,0.0128,5
(((((((sqrt(abs(mch))) - ((plt**2))) - (mchc)) / (abs((wbc**2))+1e-6)) * (log(abs(rbc)+1))) - (rdw)) * (log(abs(hct)+1))) + (log(abs(hgb)+1)),0.5819,0.0144,0.0137,0.5188,0.0268,0.0621,0.0177,0.014,0.0125,8
((((sqrt(abs(wbc))) + (rbc)) + (sqrt(abs(mcv)))) + ((hgb**2))) * ((plt**2)),0.5856,0.0144,0.0142,0.525,0.0277,0.0641,0.0126,0.0142,0.0128,5
((plt) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(mch)+1e-6),0.5936,0.0144,0.0144,0.5406,0.028,0.0649,0.0161,0.0142,0.013,3
(((((((hgb) / (abs(wbc)+1e-6)) - ((rdw**2))) / (abs(log(abs(mcv)+1))+1e-6)) * (sqrt(abs(mch)))) * ((plt**2))) - (mchc)) + (rbc),0.5973,0.0144,0.0154,0.55,0.03,0.0693,0.0156,0.0156,0.0134,8
(((((hgb**2)) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs((rbc**2))+1e-6)) / (abs(hct)+1e-6)) + ((mchc**2)),0.586,0.0144,0.014,0.5594,0.0273,0.0636,0.0159,0.0146,0.0127,5
((sqrt(abs(hgb))) + (sqrt(abs(plt)))) + (rbc),0.5861,0.0144,0.0144,0.4531,0.028,0.064,0.0149,0.0145,0.0127,3
((mchc**2)) - (wbc),0.5867,0.0144,0.0141,0.5594,0.0274,0.0639,0.0158,0.0145,0.0126,2
(((((((hgb**2)) - (rbc)) + ((wbc**2))) / (abs((hct**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) - (mchc)) / (abs(log(abs(rdw)+1))+1e-6),0.5697,0.0144,0.0137,0.4406,0.0267,0.0611,0.0131,0.013,0.0123,7
((((plt) + (hgb)) + (log(abs(wbc)+1))) / (abs(log(abs(hct)+1))+1e-6)) * (rdw),0.599,0.0144,0.0147,0.6219,0.0288,0.0673,0.0155,0.0158,0.0131,5
((((sqrt(abs(hgb))) - (log(abs(mch)+1))) - (log(abs(rbc)+1))) / (abs(plt)+1e-6)) + (mchc),0.5871,0.0144,0.0142,0.5469,0.0277,0.0643,0.0158,0.0145,0.0128,5
((((mchc**2)) - (rbc)) + (sqrt(abs(hct)))) - (wbc),0.5867,0.0144,0.014,0.5594,0.0274,0.0638,0.0158,0.0145,0.0125,4
(((((log(abs(wbc)+1)) / (abs((rdw**2))+1e-6)) - (sqrt(abs(mch)))) / (abs(hct)+1e-6)) / (abs(plt)+1e-6)) + ((mchc**2)),0.5867,0.0144,0.0142,0.5469,0.0277,0.0643,0.0158,0.0145,0.0128,6
((mchc**2)) - (sqrt(abs(mcv))),0.5861,0.0144,0.014,0.5531,0.0272,0.0634,0.0157,0.0145,0.0127,2
((mchc**2)) / (abs(log(abs(rbc)+1))+1e-6),0.5974,0.0144,0.0146,0.5687,0.0285,0.0662,0.0158,0.0155,0.0133,2
((log(abs(hct)+1)) - (sqrt(abs(rbc)))) - ((mchc**2)),0.5858,0.0144,0.014,0.5531,0.0272,0.0634,0.0158,0.0145,0.0128,3
((((((hct) - (sqrt(abs(mcv)))) * (mch)) / (abs(log(abs(mchc)+1))+1e-6)) - ((hgb**2))) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6),0.6064,0.0144,0.0153,0.6406,0.0299,0.0698,0.0164,0.0158,0.014,7
((((sqrt(abs(rbc))) - ((mchc**2))) / (abs(log(abs(hgb)+1))+1e-6)) + (sqrt(abs(hct)))) / (abs((rdw**2))+1e-6),0.5675,0.0144,0.0127,0.6031,0.0249,0.0586,0.0154,0.0133,0.0123,5
((mchc**2)) - (log(abs(mcv)+1)),0.5861,0.0144,0.014,0.5531,0.0272,0.0634,0.0157,0.0145,0.0127,2
(((log(abs(mcv)+1)) / (abs((mch**2))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) + (mchc),0.5869,0.0144,0.0139,0.55,0.0272,0.0633,0.0158,0.0146,0.0128,4
((((((sqrt(abs(plt))) * (rdw)) + (log(abs(wbc)+1))) * (sqrt(abs(mchc)))) / (abs(rbc)+1e-6)) * (log(abs(mcv)+1))) * (hgb),0.5937,0.0144,0.0137,0.725,0.0269,0.0637,0.0151,0.0146,0.0134,7
((((hgb**2)) * (sqrt(abs(hct)))) / (abs(plt)+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6),0.6027,0.0144,0.0149,0.6344,0.0292,0.0683,0.015,0.0152,0.0136,4
(((((((sqrt(abs(mchc))) - ((hgb**2))) + (mcv)) + (sqrt(abs(rdw)))) + (hct)) - ((plt**2))) / (abs((wbc**2))+1e-6)) / (abs(mch)+1e-6),0.585,0.0144,0.0133,0.5844,0.026,0.061,0.0175,0.014,0.0125,8
(((((((sqrt(abs(rdw))) * ((mchc**2))) + ((hgb**2))) * (log(abs(wbc)+1))) * (plt)) * (mch)) * ((mcv**2))) + (rbc),0.5905,0.0144,0.0146,0.5406,0.0285,0.0661,0.0149,0.0146,0.0132,8
(((log(abs(hct)+1)) * (mcv)) - (sqrt(abs(rbc)))) / (abs(mchc)+1e-6),0.5954,0.0144,0.0147,0.6,0.0287,0.0669,0.0165,0.0154,0.013,4
